drug,side_effect,comment,score
dexstrostat,blood pressure increased,"Dexedrine (dextroamphetamine) for ADHD""Great medicine, I recently restarted this medicine after 10 years and I feel normal again. This medicine has given me great peace in my life. I feel calm and collected, and I'm quickly understanding what it's like to have 'free time'. I insist that people who find results using this medicine ensure those in government understand the increase in quality of life we are all experiencing. I've rated this medicine 10/10 purely because any cons I've experienced are meaningless compared to being given a life.""",6.061807930469513
dexstrostat,blood pressure increased,"Dexedrine (dextroamphetamine) for ADHD""I have visited this site for years reviewing people’s posts, always in hope that just maybe that medication would work for my severe inattentive ADHD and narcolepsy. I’ve been on Vyvanse, Adderall IR and XR, Focalin IR and XR, any med you can name I’ve probably been prescribed. I am here to tell those that feel uncertain about this med and have suffered for years with the side effects from other meds that dextroamphetamine has changed my life. I went from an anxious, failing college student to graduating, being able to socialize like I always knew I was capable of, and pursuing my dream career (and no side effects). If anyone can relate to this post I hope it helps you. Don’t give up hope!""",5.9096532464027405
dexstrostat,blood pressure increased,"Dexedrine (dextroamphetamine) for ADHD""I have taken pretty much every type of medication for ADHD. Dextroamphetamine, by far, works best for me. While Adderall contains dextroamphetamine, the l-amphetamine, and it gives me very bad anxiety. Dextroamphetamine helps me focus without causing extra anxiety, and I prefer the instant release, which allows me to fall asleep. Ritalin caused anxiety even worse than Adderall did. One thing I recommend is to take a day or two off every week or so. If not, your tolerance might build up, and you might find the medication is not working. Also, you need to learn to pay attention to your body's other signals telling you when to eat. You probably will not feel hungry, and your stomach. This does not mean you don't need food, however.""",5.898993492126465
dexstrostat,blood pressure increased,"Dexedrine (dextroamphetamine) for ADHD""This medication is hard to find, which is unfortunate because, quite simply, it works on some ADHD people when other more common medications do not. Dextroamphetamine (generic)/Zenzedi (brand name) acts more on dopamine than norepinephrine. Adderall, which is dextroamp and levoamp, the latter affecting mostly norepinephrine, made me tired and flat--and hungry. Kind of a paradoxical reaction. It helped my emotional overreactivity, but not other ADHD symptoms like initiation of tasks and related anxiety/irritability, procrastination, and negative ruminations (mentally getting 'stuck'). Obviously, my brain needs help with dopamine, and too much norepinephrine is dulling and unpleasantly sedating. Those with similar reactions to Adderall (and/or methylphenidates like Ritalin) might want to give Dextroamphetamine a try. It feels like a totally different class of medication than Adderall to my (admittedly atypical) brain, and works great.""",5.894212067127228
dexstrostat,acute kidney injury,"Zenzedi (dextroamphetamine) for ADHD""After years of Adderall and the inconsistency in quality offered by generics, Zenzedi is the only medicine that has worked great for two years now. No hard crashes with mood swings. Effective for 4 to 6 hours depending on my food choices for the day. No insomnia problems as long as the last dose is between 4 and 5 pm. I'm prescribed 30mg 3 times daily.""",6.026819556951523
dexstrostat,acute kidney injury,"Dexedrine (dextroamphetamine) for ADHD""I would suggest anyone on this, to stop or take a break once you've noticed your reasoning, memory recall abilities becoming hindered. Even though I'm happy with the benefits of focus, it's not worth losing your short-term memory. Over time, I noticed my math skills declined, followed by my word recall, spelling, and now I can't remember stories or study material. It's extremely debilitating, I'm trying to figure out how to reverse the side effects.""",5.972214877605438
dexstrostat,acute kidney injury,"Zenzedi (dextroamphetamine) for ADHD""I'm 37, was diagnosed with ADHD at 9. My parents thought it was rubbish due to my grades and voracious reading, and that my typical ADHD (and ASD) traits were me being lazy, immature, bratty, or oversensitive. After two decades of life failure (grades don't predict success), I sought treatment. Only Zenzedi (NOT any of the generic d-amps) helped reliably with my inability to not procrastinate, interrupt, lose things, feel so overwhelmed that I avoided everything. Unfortunately, there is a shortage of this med and I've heard that it may be discontinued in favor of a new 'non-abusable' IR d,l-amp product by the pharma corp that makes Zenzedi! And like many medical decisions made in this era, citizens have no ability to change the outcome.""",5.815974533557892
dexstrostat,acute kidney injury,"Dexedrine (dextroamphetamine) for ADHD""Been on Vyvanse for 3 years, Adderall XL, & Adderall for another 3 years with limited success. I take a lot of other medications for mania & am always tired in addition to lacking focus... for the first time in years, I can watch a movie, read a book, make it through multitasking a workday. Maybe this is what normal is meant to feel like—a world without yawns and easy distractions? Have I truly found a way to make it through a two-hour movie? I think a new chapter in my life just opened...""",5.769718587398529
dexstrostat,acute kidney injury,"Dexedrine (dextroamphetamine) for ADHD""Great medicine, I recently restarted this medicine after 10 years and I feel normal again. This medicine has given me great peace in my life. I feel calm and collected, and I'm quickly understanding what it's like to have 'free time'. I insist that people who find results using this medicine ensure those in government understand the increase in quality of life we are all experiencing. I've rated this medicine 10/10 purely because any cons I've experienced are meaningless compared to being given a life.""",5.766683459281921
dexstrostat,acute kidney injury,"Dexedrine (dextroamphetamine) for ADHD""I'm 46 and was diagnosed with ADHD 2 times when I was a kid but never took the medicine. My life's always felt out of control and an emotional roller coaster. I tried Adderall first, but it made me too jumpy. I switched to Dextroamphetamine, and once I got past the first week and up to my 20 mg a day, everything became so much easier to deal with in life. Less stress, better sleep at night, and makes me feel 'normal'. Best medicine in the world, but the cost is absolutely ridiculous as I have no insurance.""",5.761269897222519
