drug,side_effect,comment,score
strattera,suicidal ideation,"Interesting, thanks!",1.1719967126846313
strattera,suicidal ideation,I,1.161709487438202
strattera,suicidal ideation,Beneficial weight loss?,1.1529017686843872
strattera,suicidal ideation,High heart rate,1.1517818570137024
strattera,suicidal ideation,No,1.1363540291786194
strattera,depression,Fatigue...,7.985255777835846
strattera,depression,I,7.413637101650238
strattera,depression,Yes.,6.9095423221588135
strattera,depression,No,6.844043016433716
strattera,depression,Dry mouth,6.77934855222702
strattera,depression,I have,6.655933856964111
strattera,depression,"Interesting, thanks!",6.6234100461006165
strattera,depression,Med change ,6.556052207946777
strattera,depression,40 to 60mg,6.2797417640686035
strattera,depression,Same here,6.198247611522675
strattera,anxiety,Fatigue...,7.498464941978455
strattera,anxiety,I,6.973983585834503
strattera,anxiety,Dry mouth,6.601686477661133
strattera,anxiety,Yes.,6.60148686170578
strattera,anxiety,No,6.564209997653961
strattera,anxiety,"Interesting, thanks!",6.3683488965034485
strattera,anxiety,I have,6.3492072224617
strattera,anxiety,Med change ,6.119657635688782
strattera,anxiety,Same here,5.990740597248077
strattera,anxiety,40 to 60mg,5.867933928966522
strattera,aggression,Fatigue...,8.20230484008789
strattera,aggression,I,7.796266853809357
strattera,aggression,Yes.,7.116501212120056
strattera,aggression,No,6.968402743339539
strattera,aggression,I have,6.865130841732025
strattera,aggression,"Interesting, thanks!",6.848129093647003
strattera,aggression,Med change ,6.556501150131226
strattera,aggression,Dry mouth,6.547341585159302
strattera,aggression,40 to 60mg,6.478478670120239
strattera,aggression,Same here,6.239520072937012
strattera,abnormal behaviour,Fatigue...,6.793453216552734
strattera,abnormal behaviour,I,6.372807890176773
strattera,abnormal behaviour,Med change ,6.008194953203201
strattera,abnormal behaviour,Dry mouth,5.994905769824982
strattera,abnormal behaviour,Yes.,5.9626224637031555
strattera,abnormal behaviour,No,5.8853345811367035
strattera,abnormal behaviour,"Interesting, thanks!",5.870386958122253
strattera,abnormal behaviour,I have,5.7567585706710815
strattera,abnormal behaviour,40 to 60mg,5.701242238283157
strattera,abnormal behaviour,Same here,5.523423582315445
strattera,abdominal pain,Stomach issues ,0.7702583074569702
strattera,abdominal pain,High heart rate,0.7036526203155518
strattera,abdominal pain,severe depression and overall apathy ,0.6810959577560425
strattera,abdominal pain,Dry mouth,0.6674873232841492
strattera,abdominal pain,Beneficial weight loss?,0.6297070980072021
strattera,abdominal pain,"impulsivity, mood swings, anxiety and depression. ",0.6238097548484802
strattera,abdominal pain,What dosage?,0.604588508605957
strattera,abdominal pain,Terrible diarrhea for 7 days straight after starting Strattera ,0.5843879580497742
strattera,abdominal pain,TMI Constipation / Working Out ,0.579494059085846
strattera,abdominal pain,Decreasing for sexual side effects ,0.5722265839576721
strattera,decreased appetite,Beneficial weight loss?,1.4002848267555237
strattera,decreased appetite,High heart rate,1.36785888671875
strattera,decreased appetite,Stomach issues ,1.3481829166412354
strattera,decreased appetite,Dry mouth,1.2686964273452759
strattera,decreased appetite,Fatigue...,1.1923422813415527
strattera,decreased appetite,"11lbs lost, normal?",1.1870827078819275
strattera,decreased appetite,Decreasing for sexual side effects ,1.173671305179596
strattera,decreased appetite,severe depression and overall apathy ,1.1518628597259521
strattera,decreased appetite,What dosage?,1.145259141921997
strattera,decreased appetite,"Interesting, thanks!",1.1220378279685974
strattera,disturbance in attention,Dry mouth,0.6617636680603027
strattera,disturbance in attention,Med change ,0.6596879363059998
strattera,disturbance in attention,High heart rate,0.6523624658584595
strattera,disturbance in attention,Beneficial weight loss?,0.6487005352973938
strattera,disturbance in attention,severe depression and overall apathy ,0.6435210108757019
strattera,disturbance in attention,Fatigue...,0.6403821110725403
strattera,disturbance in attention,"impulsivity, mood swings, anxiety and depression. ",0.636467695236206
strattera,disturbance in attention,TMI Constipation / Working Out ,0.6362376809120178
strattera,disturbance in attention,Stomach issues ,0.6346520781517029
strattera,disturbance in attention,Decreasing for sexual side effects ,0.6249250173568726
strattera,irritability,Dry mouth,0.6651462912559509
strattera,irritability,Stomach issues ,0.6614521145820618
strattera,irritability,Faster ejaculation,0.6164959073066711
strattera,irritability,Beneficial weight loss?,0.6086379289627075
strattera,irritability,"Absent-mindedness, emotional dysregulation, binge eating.",0.6021698713302612
strattera,irritability,"impulsivity, mood swings, anxiety and depression. ",0.5869846343994141
strattera,irritability,I quit 2 weeks ago/ tinnitus,0.582667887210846
strattera,irritability,A lot of prunes,0.5756573677062988
strattera,irritability,High heart rate,0.5708630084991455
strattera,irritability,TMI Constipation / Working Out ,0.564996600151062
strattera,hypotension,TMI Constipation / Working Out ,0.7132600545883179
strattera,hypotension,"Absent-mindedness, emotional dysregulation, binge eating.",0.6876825094223022
strattera,hypotension,"impulsivity, mood swings, anxiety and depression. ",0.6717411279678345
strattera,hypotension,Terrible diarrhea for 7 days straight after starting Strattera ,0.669125497341156
strattera,hypotension,Constipation is so much worse for ne on 60 mg. It was almost non-existent on 40mg,0.655805766582489
strattera,hypotension,byproduct of serotonin regulating. it has an effect on the digestive tract. Withdrawal has the opposite effect,0.6551851034164429
strattera,hypotension,severe depression and overall apathy ,0.6551799178123474
strattera,hypotension,Stomach issues ,0.6481324434280396
strattera,hypotension,High heart rate,0.6341404914855957
strattera,hypotension,Decreasing for sexual side effects ,0.6283023953437805
strattera,bradycardia,severe depression and overall apathy ,0.6986928582191467
strattera,bradycardia,"impulsivity, mood swings, anxiety and depression. ",0.6882758736610413
strattera,bradycardia,Stomach issues ,0.6757988333702087
strattera,bradycardia,TMI Constipation / Working Out ,0.6550118923187256
strattera,bradycardia,High heart rate,0.6544827818870544
strattera,bradycardia,Terrible diarrhea for 7 days straight after starting Strattera ,0.6248713135719299
strattera,bradycardia,"Absent-mindedness, emotional dysregulation, binge eating.",0.5993691086769104
strattera,bradycardia,Decreasing for sexual side effects ,0.5908318161964417
strattera,bradycardia,byproduct of serotonin regulating. it has an effect on the digestive tract. Withdrawal has the opposite effect,0.5752111077308655
strattera,bradycardia,Constipation is so much worse for ne on 60 mg. It was almost non-existent on 40mg,0.5707253217697144
strattera,no adverse event,High heart rate,0.5689406991004944
strattera,no adverse event,severe depression and overall apathy ,0.5005576014518738
strattera,no adverse event,Decreasing for sexual side effects ,0.4952320158481598
strattera,no adverse event,Stomach issues ,0.481266051530838
strattera,no adverse event,Not a problem! Good luck!,0.4801880419254303
strattera,no adverse event,So far no issues.,0.4741763770580292
strattera,no adverse event,Faster ejaculation,0.4671754539012909
strattera,no adverse event,"impulsivity, mood swings, anxiety and depression. ",0.46712663769721985
strattera,no adverse event,Beneficial weight loss?,0.46314412355422974
strattera,no adverse event,Dry mouth,0.4524838924407959
strattera,electrocardiogram qt prolonged,High heart rate,1.7278330326080322
strattera,electrocardiogram qt prolonged,TMI Constipation / Working Out ,1.7009332776069641
